text,intent,labelIndex,ERNIE(预训练模型),Bi-LSTM(非预训练模型)
上飞机需要飞机需要那些证明，,咨询乘机规定,59,咨询新冠肺炎防控要求,咨询乘机规定
航班取消需要咨询人工客服，,人工服务,13,办理客票改期,人工服务
行李，为什么没人接，,咨询托运及非托运行李规定,33,查询遗失物品,咨询托运及非托运行李规定
我我支持我，就是，舱位，怎么知道是，是商务舱还是经济舱，在在，我的那个在我的那个发票上，,申请及查询电子发票,40,配送行程单,申请及查询电子发票
你好我是想了解一下从日本东京飞往上海的机票的事情，,预订客票,4,预订客票或兑换积分,预订客票
我想那个我想问一下现在我买的是呃南京到那个长春的2月1号的机票完了之后现在，长春发生疫情了，我想问询问一下那个退退改的，流程细节，,办理客票改期,2,咨询新冠肺炎防控要求,办理客票改期
哎呀哎呀，给我打出来，嗯，查查，呵呵，我都不知道呀咋说呀咋说呀咋说呀咋说呀咋说呀，咋又说到到到到到到到到到，假的假的假的假的，航班航班航班航班改，,办理客票改期,2,修改客票证件,办理客票改期
嗯就是飞往大连大连，现在不让出境吗？,咨询新冠肺炎防控要求,0,咨询签证相关问题,咨询新冠肺炎防控要求
亲，我就是有疑问，为什么我的婴儿票不能预订，而且，我现在订了成人票和婴儿票的价格不一样，,预订客票,4,预订客票或兑换积分,预订客票
你好能帮我查一下我有一趟航班上面有没有ｗｉｆｉ，,办理网站业务,23,申请空中互联业务,办理网站业务
发票邮寄啊,申请及查询电子发票,40,配送行程单,申请及查询电子发票
"我不,订机票要查一下",验证电子客票,12,预订客票或兑换积分,验证电子客票
那，哎那今天的MU53764号改为MU5360呢，,办理客票改期,2,查询航班动态,办理客票改期
我办理登机时需要打印行程单,申请及查询电子发票,40,配送行程单,申请及查询电子发票
呃我想打印电子登机牌，,办理值机选座,22,咨询登机牌问题,办理值机选座
我今天买了机票然后那个身份证的号码，我想再确定一下是不是对的，,修改客票证件,44,验证电子客票,修改客票证件
咨询订票的事，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
给我接人工，退票，,人工服务,13,办理航班退票,人工服务
人工退卡，,人工服务,13,办理航班退票,人工服务
更换飞机票，,办理客票改期,2,修改客票或会员信息汇总,办理客票改期
我想问一下那个呃，1月30号那个航班呃退款了没有，,办理航班退票,3,查询机票退款进度,办理航班退票
喂你好请帮我查一个查一个电子客票号，我需要那个电子客票号报账现在打那个单子出来怎么查的到吗，你，,验证电子客票,12,配送行程单,验证电子客票
航班为什么取消，人工直接服务行吗？,人工服务,13,查询航班动态,人工服务
就是现在一瓶，期间，我那个，没有核酸检测，他现在让我来，检测核酸，然后今天的机票，我我嗯，今天的航班，我没法做了，您可以明天做吗？,咨询新冠肺炎防控要求,0,办理航班退票,咨询新冠肺炎防控要求
申请了退票能查到吗？,办理航班退票,3,查询机票退款进度,办理航班退票
我想问一下我是3月26号的航班给我改成27号了吗？,验证电子客票,12,查询航班动态,验证电子客票
嗯2月13号早上9点50飞武汉飞厦门的机票可以预订吗？,预订客票,4,预订客票或兑换积分,预订客票
会员，订单查询，,查询订单,58,会员服务其他,查询订单
喂你好我那个电话号码留错了能不能改呀，,修改客票联系方式,52,修改客票或会员信息汇总,修改客票联系方式
你好我是嗯想咨询，帮助我，机票问题，,办理客票改期,2,修改客票或会员信息汇总,办理客票改期
噢你好我那个航空那个机票是订了就还是订了，这时候钱已经扣了，就是说订，买票失败了，现在都，补票怎么补啊，,预订客票,4,办理客票改期,预订客票
我要咨询，app问题，请转人工，,人工服务,13,办理网站业务,人工服务
诶你好我那个刚才点的时候把改签点成退票了，,办理客票改期,2,办理航班退票,办理客票改期
机票退订，转人工，,人工服务,13,办理航班退票,人工服务
不是，购买机票，我想问一下我我改签完之后我托运行李就没有的托运了是怎么回事，,咨询托运及非托运行李规定,33,办理客票改期,咨询托运及非托运行李规定
中国，查一下，明天下午八点半的一班是什么，航班呢从那从昆明到南昌的，,查询航班动态,11,查询航班动态或预订客票,查询航班动态
***我记得以前那个退票啊改呀，手续费是二十块钱的嘛,办理航班退票,3,办理客票改期,办理航班退票
嗯我在十二月二零一九年十二月十七号那个，常德到杭州的，九点二十到十一点的这个东方航空ｍｕ九八八五的这个航班当时这个网上购买的时候是有一张发票寄到我这边来的，到现在已经好多天了还没寄过来，,查询行程单邮寄进度,17,申请及查询电子发票,查询行程单邮寄进度
从墨尔本飞中国的，哪天有机票，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
呃我想问一下呃我，乘客，刘秀芳，他明呃今天下午呃6月1号从福州那个，到上海，呃6月2号是从那个上海到纽约这个航班有没有改，帮我催一下，谢谢你，,办理客票改期,2,验证电子客票,办理客票改期
为什么我的账户里没有任何积分记录,查询积分,62,补登积分,查询积分
能不能介绍下获取电子登机牌流程,办理值机选座,22,咨询登机牌问题,办理值机选座
我想问一下呃，六月份的，国际国际航班，,查询航班动态或预订客票,16,预订客票,查询航班动态或预订客票
修改关联手机，,修改客票或会员信息汇总,29,修改会员资料,修改客票或会员信息汇总
嗯这边是焦玉洁的上海到北京九月二十三号晚八点半之前打电话用的中午名身份证买的票，要把证件类型改护照，刚已经把这两个证件拍照发到你们家邮箱了，,修改客票证件,44,修改客票或会员信息汇总,修改客票证件
订票吧，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
嗯机票预定机票，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
我收到短信飞机改明天早上6点55到了，核实一下，,验证电子客票,12,查询航班动态,验证电子客票
我我那个，托运货物是多少钱一公斤呢，,咨询货运相关问题,47,咨询托运及非托运行李规定,咨询货运相关问题
这个我们没有做到，呃没有赶上这个航班的时间然后改签了改签了之后呢，我们有，申请了退票，这个，嗯，明天能继续做吗？,办理客票改期,2,办理航班退票,办理客票改期
查一下我的航班时间对不对，,查询航班动态,11,验证电子客票,查询航班动态
嗯，我是二四号，退款，,办理航班退票,3,查询机票退款进度,办理航班退票
开通积分，支付，,兑换积分,41,会员服务其他,兑换积分
"手机号码,我的护照,输入字写错了",修改客票或会员信息汇总,29,修改会员资料,修改客票或会员信息汇总
嗯是的，我要看一下我的飞机票，有多少钱，订的这张机票，,验证电子客票,12,预订客票,验证电子客票
"喂我,我要,修改旅客信息",修改客票或会员信息汇总,29,修改客票姓名,修改客票或会员信息汇总
查询国内航班FM9169航班，,查询航班动态,11,查询航班动态或预订客票,查询航班动态
嗯乘飞机有什么条件吗？,咨询乘机证件规定,32,咨询新冠肺炎防控要求,咨询乘机证件规定
我这个我在上海订了一张机票呃是上海到万象的，上海到昆明，呃飞机过来的，一个叫蒋立强的，呃昆明昆明，真是的时候，他说上面有个英文字母，错了，这个不打登机牌重新买了一张票我现在这个票能不能呃还能不能退啊，,办理航班退票,3,修改客票姓名,办理航班退票
请问巴厘岛飞上海浦东，可以吗？,查询航班动态或预订客票,16,预订客票或兑换积分,查询航班动态或预订客票
不改期发没发生航变，,办理客票改期,2,查询航班动态,办理客票改期
"我订票失败,怎么应该怎么操作",预订客票或兑换积分,21,预订客票,预订客票或兑换积分
从澳门回来的然后从呼呼和浩特到珠海登机能不能出登机牌，,咨询登机牌问题,25,办理值机选座,咨询登机牌问题
因为我买了机票然后这个航班取消了所以说我需要人工服务可以吗？,人工服务,13,办理客票改期,人工服务
