text,intent,labelIndex,ERNIE(预训练模型),Bi-LSTM(非预训练模型)
我想提前取机票，,办理值机选座,22,咨询乘机时限,办理值机选座
我需要查询一下一个成人最多能带几位儿童登机，,咨询乘机规定,59,咨询特殊物品运输规定,咨询乘机规定
改签成功了吧，,办理客票改期,2,验证电子客票,办理客票改期
查机票退退款信息，,查询机票退款进度,6,办理航班退票,办理航班退票
唉，你好请问现在呃因为是一天时间嘛然后买的是十九号二十号的票，嗯从我们老家，宝山坡了，你是宝山到昆明然后再转机到杭州萧山那个机票能退吗退的话能退要不要手续费啊，,办理航班退票,3,办理客票改期,办理航班退票
我想问一下，26号到28号，嗯有那个从呃，希斯罗机场到上海的直航吗，MU552有这趟航班吗？,预订客票,4,查询航班动态或预订客票,查询航班动态或预订客票
我，我们二号6点45的航班是不是改时间了，,查询航班动态,11,办理客票改期,查询航班动态
我到大连到韩国首尔的机票有没有飞机票有几号的，,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
请问一下登机牌可以补打吗用来报销的，,配送行程单,15,咨询登机牌问题,配送行程单
我积分兑换话费总是不成功,兑换积分,41,查询积分商城,查询积分商城
我退票的时候上面显示我留的电话号码，和是和我的身份不一样是什么原因，,修改客票或会员信息汇总,29,办理航班退票,修改客票联系方式
我好像登登机牌，没有了，能不能，,办理值机选座,22,咨询登机牌问题,咨询登机牌问题
不，购买购买，完了，就是说1月20号飞往广州白云机场的机票取消是什么原因，,查询航班动态或预订客票,16,办理航班退票,查询航班动态
喂我想问一下就是6月7日从云龙机场飞往天津的航班MU5787，,查询航班动态或预订客票,16,查询航班动态,查询航班动态
哦，咨询乘机问题，,咨询乘机规定,59,验证电子客票,咨询托运及非托运行李规定
我买的那个六号的，然后回来，嗯往六号的去上海的票然后回程呢是上海到呃到广州的然后，不是说现在，那个航班取消，还有那个，航班延误吗，我就想把这个票退了，怎样弄呢，,办理航班退票,3,办理客票改期,办理客票改期
我想问怎么打印发票,配送行程单,15,申请及查询电子发票,申请及查询电子发票
我问一下东方航空公司ｍｕ二三八二，,查询航班动态或预订客票,16,查询航班动态,查询航班动态
我注册了账号怎么实名认证啊，,办理网站业务,23,注册会员,注册会员
说话呀，从海拉尔到呼和浩特的飞机还能飞吗？,查询航班动态或预订客票,16,查询航班动态,查询航班动态
我提交了那个变更时间的退票申请到现在没有回答，,办理客票改期,2,办理航班退票,查询机票退款进度
就是你那个给我改了，支付的话，我八点钟赶不到，唉那这个，只能够，我我我就不能够那个了只能退退票的话，因为你，把那个时间提前了的话那我这个退票是不是还还要你说的手续费啊，,办理航班退票,3,办理客票改期,办理航班退票
不是我这个不是发票发票发票是邮寄的业务上面这个发票抬头要改一下，,配送行程单,15,申请及查询电子发票,申请及查询电子发票
我已经票子订好了但是我礼拜有两个字错了想修改一下信息,修改客票证件,44,修改客票姓名,修改客票姓名
嗯更改机票信息,修改客票姓名,27,修改客票证件,办理客票改期
现在从美国纽约飞往上海的东方航空公司的航班是否还在，同航，,查询航班动态或预订客票,16,查询航班动态,查询航班动态
咨询航班，那个今天下午有一个今天傍晚有一个飞机呃，因为疫情原因，延误，,咨询新冠肺炎防控要求,0,办理客票改期,查询航班动态
要订票是打这个电话吗？,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
我昨天坐的是东航289，从西安到温州。用的是身份证直接换的票，现在这边这个票他报不了，他要那个。飞机票现在怎么办？,配送行程单,15,办理客票改期,办理网站业务
健康嘛，在哪填，,申请健康申明,49,咨询新冠肺炎防控要求,申请健康申明
明天十一点的那个航班取消吗，从高崎出发到无锡的，,办理客票改期,2,查询航班动态,查询航班动态
嗯我就是问一下就是，现在要回老家，嗯我订了两张，一张，回老家的一张，然后在克拉玛依的，然后我就问一下嗯就是需要需要需要办什么证件，补补，到时候，,咨询乘机证件规定,32,咨询新冠肺炎防控要求,咨询乘机证件规定
六月份的国际航班的，有没有什么新计划的变动，,查询航班动态或预订客票,16,预订客票,查询航班动态
哎请问一下，1月22号，那本，十二点最晚，南京的，MU783，,查询航班动态,11,查询航班动态或预订客票,办理客票改期
帮我问一下6月1号从首尔到烟台机场的飞机飞不飞啊，,查询航班动态或预订客票,16,查询航班动态,查询航班动态或预订客票
想问一下航空的班次航班的，,验证电子客票,12,查询航班动态,查询航班动态或预订客票
托运违章品种,咨询特殊物品运输规定,8,咨询托运及非托运行李规定,咨询特殊物品运输规定
"嗯,亲,麻烦开票",预订客票,4,申请及查询电子发票,配送行程单
嗯我想看一下，12月28号，那个航班改的，呃我是中转的，,咨询中转相关问题,5,办理客票改期,办理客票改期
你好我想请问一下就是我明天的5月30号的MU788的航班你们取消了我现在要改签，就是他叫我，值机取消，麻烦你帮我看一下，可取消了，,取消值机,36,办理客票改期,办理客票改期
我要取消座位预约,取消订座记录,60,取消值机,取消值机
嗯，我在，十九号呃十八号的时候退了，应该是改签一张张票340元元好像，我需要发票，,申请及查询电子发票,40,配送行程单,配送行程单
我需要退，网上的，登机牌，,办理值机选座,22,咨询登机牌问题,咨询登机牌问题
你好我想查一下今天从西安咸阳机场飞，伊金霍洛旗，下午14点45那趟飞机是不是改时间了，,查询航班动态,11,办理客票改期,查询航班动态
那个退积分，,会员服务其他,28,兑换积分,会员服务其他
我要查询，1359997335628这个电话号码有没有购买机票，,预订客票,4,验证电子客票,验证电子客票
机票乘机人信息更改,修改客票证件,44,修改客票姓名,修改客票姓名
我想问一下帮我改签了明天早上八点二十五的机票改了没，,验证电子客票,12,办理客票改期,验证电子客票
我想询问东方航空公司执飞英国曼彻斯特呃这个航班机票的事宜，,预订客票或兑换积分,21,预订客票,预订客票
合病，会员卡，,合并会员卡,91,咨询新冠肺炎防控要求,会员服务其他
"嗯查询已订机票,付款",验证电子客票,12,预订客票或兑换积分,预订客票或兑换积分
乌鲁木齐的，一情，现在是否影响航班，,查询航班动态,11,咨询新冠肺炎防控要求,查询航班动态
我想问一下兑换那个找找网订那个证件信息有问题，,办理网站业务,23,兑换积分,查询积分商城
是的，我要先咨询一下我那个机票购买情况的，,预订客票,4,验证电子客票,验证电子客票
我想查一下我，我卡的，,咨询银行联名卡业务,38,查询会员卡卡号,查询积分
我想问一下刚才有收到信息帮我改了航班由那个改成mumu588，改成MU5631的航班，时间不对呀，你能帮我转接一下人工服务吗？,人工服务,13,办理客票改期,办理客票改期
我订一下，九十，1月6号，上海到成都的机票,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
诶你好我问一下就是之前从前天订的那个高翠的机票，说的，因为航空那个说的，一情影响，说的不飞了，,办理客票改期,2,验证电子客票,查询航班动态
您好我有个订单可能要改名字,修改客票或会员信息汇总,29,修改客票姓名,修改客票姓名
"嗯嗯,我这边需要开票",预订客票,4,配送行程单,配送行程单
我请问这个国际航班的，迪拜是，这个青岛的，10月29日的，这个794航班，,查询航班动态或预订客票,16,查询航班动态,查询航班动态
迪拜飞青岛的飞机还有没有，,预订客票,4,查询航班动态或预订客票,查询航班动态或预订客票
查一下洛杉矶直飞国内的机票,预订客票或验证电子客票,45,预订客票或兑换积分,预订客票或兑换积分
帮我寄一下我退票和改签的那个，会员单，,办理客票改期,2,配送行程单,办理客票改期
