text,intent,labelIndex,ERNIE(预训练模型),Bi-LSTM(非预训练模型)
就是多少积分的礼物,兑换积分,41,兑换积分,查询积分
对机票问题对，,修改客票或会员信息汇总,29,修改客票或会员信息汇总,验证电子客票
我想把那个明天取消的那个航班改成虹桥但是在这之前我已经退票了，,办理客票改期,2,办理客票改期,办理航班退票
我要退票为啥到现在没退掉，,查询机票退款进度,6,查询机票退款进度,办理航班退票
嗯给我查一下子，FM9192，从大连到上海，这个飞机，,查询航班动态,11,查询航班动态,查询航班动态或预订客票
取票,配送行程单,15,配送行程单,办理值机选座
是航班有中转时间中转时间足够充分吗？,咨询中转相关问题,5,咨询中转相关问题,咨询乘机时限
已经修改了，我看一下改好了没有，,修改客票或会员信息汇总,29,修改客票或会员信息汇总,验证电子客票
麻烦你帮我查一个我的订单已经发短信过来说已经航班取消但是我们退款没收，为什么还收我们的，退款手续费，,办理航班退票,3,办理航班退票,查询机票退款进度
预约国际航线的机票，,预订客票,4,预订客票,预订客票或兑换积分
"嗯帮我查一下那个8月26号9点55分,盐城到桃仙机场",预订客票,4,预订客票,查询航班动态
我的机票发那个发票发给我一下,配送行程单,15,配送行程单,申请及查询电子发票
帮我查询一下那个，嗯，我的行程单能可以打吗在机场，,查询机场或营业部信息,24,查询机场或营业部信息,配送行程单
嗯，东航的乘机要求，,咨询乘机规定,59,咨询乘机规定,咨询乘机证件规定
"不是,因为我刚刚收到一个短信说的是那个就是发来的那个取消飞行到底是怎么回事我想问一下可不可以给我连接人工呀",查询航班动态,11,查询航班动态,人工服务
能兑连程的吗,兑换积分,41,兑换积分,查询航班动态
就是那个二四凌晨之前退票的，,办理航班退票,3,办理航班退票,验证电子客票
巴黎到上海的飞机票，咱，东航的，还有没有了，25号的这个月25号，,预订客票,4,预订客票,查询航班动态或预订客票
嗯请替我查一下，到底，东航，有没有这些，飞机可以从昆明起飞，嗯，到达新加坡这个国家，,查询航班动态或预订客票,16,查询航班动态或预订客票,查询航班动态
喂你好我昨天订的26号回北京的呃机票怎么给我取消了，,办理客票改期,2,办理客票改期,查询航班动态
托运，两个五升的油壶，能不能上飞机，,咨询特殊物品运输规定,8,咨询特殊物品运输规定,咨询托运及非托运行李规定
我改签了机票，不对怎么办，现在是28号改到十九号，现在这里查不到信息，,办理客票改期,2,办理客票改期,验证电子客票
退票延期，,办理航班退票,3,办理航班退票,办理客票改期
如果我是在携程订的机票我能不能在机场打印行程单呢，,查询机场或营业部信息,24,查询机场或营业部信息,配送行程单
我帮那个朋友订的那张票他也我订的也是九点十分的吧但是他好像要赶不上了吧，,办理客票改期,2,办理客票改期,预订客票或兑换积分
唉我买那个飞机票，好像，嗯，没有看到成功，那个单了，,预订客票,4,预订客票,验证电子客票
你好 我在南航官网购买了一趟由广州飞爱丁堡然后中途在阿姆斯特丹转乘的机票 想问一问是否属于联程?,验证电子客票,12,验证电子客票,兑换积分
"嗯,我订了一个座位,啊,付了钱,你们这边是可以给我这个,付钱的发票吗",申请及查询电子发票,40,申请及查询电子发票,配送行程单
"我不要订机票,我要搞那个,旅客的,常旅客卡,怎么做",注册会员,35,注册会员,预订客票或兑换积分
七月份去美国的航空呃是否暂停通知出来了吗？,查询航班动态或预订客票,16,查询航班动态或预订客票,查询航班动态
我这准备要订今天的机票定订明天的我把明天的飞机票退了怎么到现在还没退掉，,查询机票退款进度,6,查询机票退款进度,办理航班退票
航空公司更改变更人名信息吗？,修改客票或会员信息汇总,29,修改客票或会员信息汇总,修改客票姓名
"呃我我订的那个是,呃,7月18号晚上10点10分的,从上海浦东国际机场,航班,到户口白,呼和浩特白塔机场,现在,这个航班现在改到虹桥虹桥机场了",办理客票改期,2,办理客票改期,修改客票姓名
你们官网商城订两张行程单啊，怎么宣传啊，有商场的地方啊，,查询积分商城,65,查询积分商城,办理网站业务
我想退票，然后网上退票是要扣积分的，,办理航班退票,3,办理航班退票,兑换积分
嗯飞机延误时长,查询航班动态,11,查询航班动态,办理客票改期
购买万里行，,会员服务其他,28,会员服务其他,预订客票
"我要,查询积分是否有到账",补登积分,39,补登积分,查询积分
请查询票号七八一二四零四二七五八五七，,验证电子客票,12,验证电子客票,查询航班动态
退票之后已经有二十天了，,查询机票退款进度,6,查询机票退款进度,办理航班退票
啊国去上海的机票，,预订客票,4,预订客票,预订客票或兑换积分
我预定了，十三号十三号的航班，我想看一下具体时间还有十一号的航班，,验证电子客票,12,验证电子客票,查询航班动态
这个票这个退款退到哪里去了，,查询机票退款进度,6,查询机票退款进度,办理航班退票
我的机票出现了变动我想咨询一下这是怎么回事，,查询航班动态,11,查询航班动态,办理客票改期
我不是说开电子发票是开纸质凭证，,配送行程单,15,配送行程单,申请及查询电子发票
怎样才能成为金卡会员,查询会员升级或保级,70,查询会员升级或保级,注册会员
机票我已经买完了但是我信息填差了我想改一下信息，,修改客票或会员信息汇总,29,修改客票或会员信息汇总,办理客票改期
4月21号，嗯，由美国洛杉矶机场飞往上海浦东机场，航班号查询，,查询航班动态或预订客票,16,查询航班动态或预订客票,查询航班动态
查询从美国华盛顿到国内的机票，,预订客票或验证电子客票,45,预订客票或验证电子客票,预订客票或兑换积分
退国国内机票，,办理航班退票,3,办理航班退票,预订客票
说啥你，查机票，我也需要，查那个机票，,预订客票或验证电子客票,45,预订客票或验证电子客票,验证电子客票
嗯我想找一下咱们那个客服客服客服那人工客服，要中文的，我订的，,人工服务,13,人工服务,预订客票或兑换积分
呃我我订单不能，买买买买一，没险，,咨询保险业务,66,咨询保险业务,验证电子客票
好的 那请问 额 我想你看下有没有四个角的 因为我有四张票  我记得前面三张呢我是预留过的  但是我现在想取消  我现在要找就是  额  四个座位都靠过道  你可以理解伐  就是第一个正方形,办理值机选座,22,办理值机选座,取消值机
改机票改机票，订单有误，,办理客票改期,2,办理客票改期,修改客票或会员信息汇总
喂你好我这个打报销那个票退款没有，人呢，柜柜台没有人，,申请及查询电子发票,40,申请及查询电子发票,查询机票退款进度
嗯我就是买的重庆到重庆到常州的那一趟六号的那个那个飞机票，不是，航班取消了我退票了，好，好多天了怎么还没把那个钱退过来呀，,查询机票退款进度,6,查询机票退款进度,办理航班退票
"嗯您好,我们那个,从东从昆明坐飞机到那个大理,我们的行李,没有那个托运么,变了一变,没取到,那怎么处理",查询遗失物品,34,查询遗失物品,投诉
我要查改签机票的信息，,办理客票改期,2,办理客票改期,验证电子客票
嗯我的机票是被改签到三点吗？,验证电子客票,12,验证电子客票,办理客票改期
嗯帮我查一下，六月中旬，从巴黎到北京或者是上海的机票，,预订客票或验证电子客票,45,预订客票或验证电子客票,预订客票或兑换积分
幼儿乘机，,咨询乘机规定,59,咨询乘机规定,预订客票
国内退票，转，他是一个中转航班改不了，在这边，,办理航班退票,3,办理航班退票,办理客票改期
他是否有改动，啊，他之前是用从乌鲁木齐飞的，,查询航班动态,11,查询航班动态,办理客票改期
"对,怎么说我积分,当天都没有呢",补登积分,39,补登积分,兑换积分
好的然后我就是说一，贵阳机场有没有到浙江台州黄岩机场的直飞，,查询航班动态或预订客票,16,查询航班动态或预订客票,查询航班动态
您好帮我查一下MU2868次航班，,查询航班动态,11,查询航班动态,查询航班动态或预订客票
嗯那个那个，刚才的那个，东航app它积分对这个购积分，对对东西哈，还是支付失败，,查询积分商城,65,查询积分商城,兑换积分
